643	Incomplete	Improper Neutralization of Data within XPath Expressions ('XPath Injection')
644	Incomplete	Improper Neutralization of HTTP Headers for Scripting Syntax
645	Incomplete	Overly Restrictive Account Lockout Mechanism
646	Incomplete	Reliance on File Name or Extension of Externally-Supplied File
647	Incomplete	Use of Non-Canonical URL Paths for Authorization Decisions
648	Incomplete	Incorrect Use of Privileged APIs
649	Incomplete	Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking
650	Incomplete	Trusting HTTP Permission Methods on the Server Side
651	Incomplete	Exposure of WSDL File Containing Sensitive Information
652	Incomplete	Improper Neutralization of Data within XQuery Expressions ('XQuery Injection')
653	Draft	Insufficient Compartmentalization
654	Draft	Reliance on a Single Factor in a Security Decision
655	Draft	Insufficient Psychological Acceptability
656	Draft	Reliance on Security Through Obscurity
657	Draft	Violation of Secure Design Principles
662	Draft	Improper Synchronization
663	Draft	Use of a Non-reentrant Function in a Concurrent Context
664	Draft	Improper Control of a Resource Through its Lifetime
665	Draft	Improper Initialization
666	Draft	Operation on Resource in Wrong Phase of Lifetime
667	Draft	Improper Locking
668	Draft	Exposure of Resource to Wrong Sphere
669	Draft	Incorrect Resource Transfer Between Spheres
670	Draft	Always-Incorrect Control Flow Implementation
671	Draft	Lack of Administrator Control over Security
672	Draft	Operation on a Resource after Expiration or Release
673	Draft	External Influence of Sphere Definition
674	Draft	Uncontrolled Recursion
675	Draft	Duplicate Operations on Resource
676	Draft	Use of Potentially Dangerous Function
680	Draft	Integer Overflow to Buffer Overflow
681	Draft	Incorrect Conversion between Numeric Types
682	Draft	Incorrect Calculation
683	Draft	Function Call With Incorrect Order of Arguments
684	Draft	Incorrect Provision of Specified Functionality
685	Draft	Function Call With Incorrect Number of Arguments
686	Draft	Function Call With Incorrect Argument Type
687	Draft	Function Call With Incorrectly Specified Argument Value
688	Draft	Function Call With Incorrect Variable or Reference as Argument
689	Draft	Permission Race Condition During Resource Copy
690	Draft	Unchecked Return Value to NULL Pointer Dereference
691	Draft	Insufficient Control Flow Management
692	Draft	Incomplete Denylist to Cross-Site Scripting
693	Draft	Protection Mechanism Failure
694	Incomplete	Use of Multiple Resources with Duplicate Identifier
695	Incomplete	Use of Low-Level Functionality
696	Incomplete	Incorrect Behavior Order
697	Incomplete	Incorrect Comparison
698	Incomplete	Execution After Redirect (EAR)
703	Incomplete	Improper Check or Handling of Exceptional Conditions
704	Incomplete	Incorrect Type Conversion or Cast
705	Incomplete	Incorrect Control Flow Scoping
706	Incomplete	Use of Incorrectly-Resolved Name or Reference
707	Incomplete	Improper Neutralization
708	Incomplete	Incorrect Ownership Assignment
710	Incomplete	Improper Adherence to Coding Standards
732	Draft	Incorrect Permission Assignment for Critical Resource
733	Incomplete	Compiler Optimization Removal or Modification of Security-critical Code
749	Incomplete	Exposed Dangerous Method or Function
754	Incomplete	Improper Check for Unusual or Exceptional Conditions
755	Incomplete	Improper Handling of Exceptional Conditions
756	Incomplete	Missing Custom Error Page
757	Incomplete	Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade')
758	Incomplete	Reliance on Undefined, Unspecified, or Implementation-Defined Behavior
759	Incomplete	Use of a One-Way Hash without a Salt
760	Incomplete	Use of a One-Way Hash with a Predictable Salt
761	Incomplete	Free of Pointer not at Start of Buffer
762	Incomplete	Mismatched Memory Management Routines
763	Incomplete	Release of Invalid Pointer or Reference
764	Incomplete	Multiple Locks of a Critical Resource
765	Incomplete	Multiple Unlocks of a Critical Resource
766	Incomplete	Critical Data Element Declared Public
767	Incomplete	Access to Critical Private Variable via Public Method
768	Incomplete	Incorrect Short Circuit Evaluation
769	Deprecated	DEPRECATED: Uncontrolled File Descriptor Consumption
770	Incomplete	Allocation of Resources Without Limits or Throttling
771	Incomplete	Missing Reference to Active Allocated Resource
772	Draft	Missing Release of Resource after Effective Lifetime
773	Incomplete	Missing Reference to Active File Descriptor or Handle
774	Incomplete	Allocation of File Descriptors or Handles Without Limits or Throttling
775	Incomplete	Missing Release of File Descriptor or Handle after Effective Lifetime
776	Draft	Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion')
777	Incomplete	Regular Expression without Anchors
778	Draft	Insufficient Logging
779	Draft	Logging of Excessive Data
780	Incomplete	Use of RSA Algorithm without OAEP
781	Draft	Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code
782	Draft	Exposed IOCTL with Insufficient Access Control
783	Draft	Operator Precedence Logic Error
784	Draft	Reliance on Cookies without Validation and Integrity Checking in a Security Decision
785	Incomplete	Use of Path Manipulation Function without Maximum-sized Buffer
786	Incomplete	Access of Memory Location Before Start of Buffer
787	Draft	Out-of-bounds Write
788	Incomplete	Access of Memory Location After End of Buffer
789	Draft	Uncontrolled Memory Allocation
790	Incomplete	Improper Filtering of Special Elements
791	Incomplete	Incomplete Filtering of Special Elements
792	Incomplete	Incomplete Filtering of One or More Instances of Special Elements
793	Incomplete	Only Filtering One Instance of a Special Element
794	Incomplete	Incomplete Filtering of Multiple Instances of Special Elements
795	Incomplete	Only Filtering Special Elements at a Specified Location
796	Incomplete	Only Filtering Special Elements Relative to a Marker
797	Incomplete	Only Filtering Special Elements at an Absolute Position
798	Draft	Use of Hard-coded Credentials
799	Incomplete	Improper Control of Interaction Frequency
804	Incomplete	Guessable CAPTCHA
805	Incomplete	Buffer Access with Incorrect Length Value
806	Incomplete	Buffer Access Using Size of Source Buffer
807	Incomplete	Reliance on Untrusted Inputs in a Security Decision
820	Incomplete	Missing Synchronization
821	Incomplete	Incorrect Synchronization
822	Incomplete	Untrusted Pointer Dereference
823	Incomplete	Use of Out-of-range Pointer Offset
824	Incomplete	Access of Uninitialized Pointer
825	Incomplete	Expired Pointer Dereference
826	Incomplete	Premature Release of Resource During Expected Lifetime
827	Incomplete	Improper Control of Document Type Definition
828	Incomplete	Signal Handler with Functionality that is not Asynchronous-Safe
829	Incomplete	Inclusion of Functionality from Untrusted Control Sphere
830	Incomplete	Inclusion of Web Functionality from an Untrusted Source
831	Incomplete	Signal Handler Function Associated with Multiple Signals
832	Incomplete	Unlock of a Resource that is not Locked
833	Incomplete	Deadlock
834	Incomplete	Excessive Iteration
835	Incomplete	Loop with Unreachable Exit Condition ('Infinite Loop')
836	Incomplete	Use of Password Hash Instead of Password for Authentication
837	Incomplete	Improper Enforcement of a Single, Unique Action
838	Incomplete	Inappropriate Encoding for Output Context
839	Incomplete	Numeric Range Comparison Without Minimum Check
841	Incomplete	Improper Enforcement of Behavioral Workflow
842	Incomplete	Placement of User into Incorrect Group
843	Incomplete	Access of Resource Using Incompatible Type ('Type Confusion')
862	Incomplete	Missing Authorization
863	Incomplete	Incorrect Authorization
908	Incomplete	Use of Uninitialized Resource
909	Incomplete	Missing Initialization of Resource
910	Incomplete	Use of Expired File Descriptor
911	Incomplete	Improper Update of Reference Count
912	Incomplete	Hidden Functionality
913	Incomplete	Improper Control of Dynamically-Managed Code Resources
914	Incomplete	Improper Control of Dynamically-Identified Variables
915	Incomplete	Improperly Controlled Modification of Dynamically-Determined Object Attributes
916	Incomplete	Use of Password Hash With Insufficient Computational Effort
917	Incomplete	Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection')
918	Incomplete	Server-Side Request Forgery (SSRF)
920	Incomplete	Improper Restriction of Power Consumption
921	Incomplete	Storage of Sensitive Data in a Mechanism without Access Control
922	Incomplete	Insecure Storage of Sensitive Information
923	Incomplete	Improper Restriction of Communication Channel to Intended Endpoints
924	Incomplete	Improper Enforcement of Message Integrity During Transmission in a Communication Channel
925	Incomplete	Improper Verification of Intent by Broadcast Receiver
926	Incomplete	Improper Export of Android Application Components
927	Incomplete	Use of Implicit Intent for Sensitive Communication
939	Incomplete	Improper Authorization in Handler for Custom URL Scheme
940	Incomplete	Improper Verification of Source of a Communication Channel
941	Incomplete	Incorrectly Specified Destination in a Communication Channel
942	Incomplete	Permissive Cross-domain Policy with Untrusted Domains
943	Incomplete	Improper Neutralization of Special Elements in Data Query Logic
1004	Incomplete	Sensitive Cookie Without 'HttpOnly' Flag
1007	Incomplete	Insufficient Visual Distinction of Homoglyphs Presented to User
1021	Incomplete	Improper Restriction of Rendered UI Layers or Frames
1022	Incomplete	Use of Web Link to Untrusted Target with window.opener Access
1023	Incomplete	Incomplete Comparison with Missing Factors
1024	Incomplete	Comparison of Incompatible Types
1025	Incomplete	Comparison Using Wrong Factors
1037	Incomplete	Processor Optimization Removal or Modification of Security-critical Code
1038	Draft	Insecure Automated Optimizations
1039	Incomplete	Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations
1041	Incomplete	Use of Redundant Code
1042	Incomplete	Static Member Data Element outside of a Singleton Class Element
1043	Incomplete	Data Element Aggregating an Excessively Large Number of Non-Primitive Elements
1044	Incomplete	Architecture with Number of Horizontal Layers Outside of Expected Range
1045	Incomplete	Parent Class with a Virtual Destructor and a Child Class without a Virtual Destructor
1046	Incomplete	Creation of Immutable Text Using String Concatenation
1047	Incomplete	Modules with Circular Dependencies
1048	Incomplete	Invokable Control Element with Large Number of Outward Calls
1049	Incomplete	Excessive Data Query Operations in a Large Data Table
1050	Incomplete	Excessive Platform Resource Consumption within a Loop
1051	Incomplete	Initialization with Hard-Coded Network Resource Configuration Data
1052	Incomplete	Excessive Use of Hard-Coded Literals in Initialization
1053	Incomplete	Missing Documentation for Design
1054	Incomplete	Invocation of a Control Element at an Unnecessarily Deep Horizontal Layer
1055	Incomplete	Multiple Inheritance from Concrete Classes
1056	Incomplete	Invokable Control Element with Variadic Parameters
1057	Incomplete	Data Access Operations Outside of Expected Data Manager Component
1058	Incomplete	Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element
1059	Incomplete	Incomplete Documentation
1060	Incomplete	Excessive Number of Inefficient Server-Side Data Accesses
1061	Incomplete	Insufficient Encapsulation
1062	Incomplete	Parent Class with References to Child Class
1063	Incomplete	Creation of Class Instance within a Static Code Block
1064	Incomplete	Invokable Control Element with Signature Containing an Excessive Number of Parameters
1065	Incomplete	Runtime Resource Management Control Element in a Component Built to Run on Application Servers
1066	Incomplete	Missing Serialization Control Element
1067	Incomplete	Excessive Execution of Sequential Searches of Data Resource
1068	Incomplete	Inconsistency Between Implementation and Documented Design
1069	Incomplete	Empty Exception Block
1070	Incomplete	Serializable Data Element Containing non-Serializable Item Elements
1071	Incomplete	Empty Code Block
1072	Incomplete	Data Resource Access without Use of Connection Pooling
1073	Incomplete	Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses
1074	Incomplete	Class with Excessively Deep Inheritance
1075	Incomplete	Unconditional Control Flow Transfer outside of Switch Block
1076	Incomplete	Insufficient Adherence to Expected Conventions
1077	Incomplete	Floating Point Comparison with Incorrect Operator
1078	Incomplete	Inappropriate Source Code Style or Formatting
1079	Incomplete	Parent Class without Virtual Destructor Method
1080	Incomplete	Source Code File with Excessive Number of Lines of Code
1082	Incomplete	Class Instance Self Destruction Control Element
1083	Incomplete	Data Access from Outside Expected Data Manager Component
1084	Incomplete	Invokable Control Element with Excessive File or Data Access Operations
1085	Incomplete	Invokable Control Element with Excessive Volume of Commented-out Code
1086	Incomplete	Class with Excessive Number of Child Classes
1087	Incomplete	Class with Virtual Method without a Virtual Destructor
1088	Incomplete	Synchronous Access of Remote Resource without Timeout
1089	Incomplete	Large Data Table with Excessive Number of Indices
1090	Incomplete	Method Containing Access of a Member Element from Another Class
1091	Incomplete	Use of Object without Invoking Destructor Method
1092	Incomplete	Use of Same Invokable Control Element in Multiple Architectural Layers
1093	Incomplete	Excessively Complex Data Representation
1094	Incomplete	Excessive Index Range Scan for a Data Resource
1095	Incomplete	Loop Condition Value Update within the Loop
1096	Incomplete	Singleton Class Instance Creation without Proper Locking or Synchronization
1097	Incomplete	Persistent Storable Data Element without Associated Comparison Control Element
1098	Incomplete	Data Element containing Pointer Item without Proper Copy Control Element
1099	Incomplete	Inconsistent Naming Conventions for Identifiers
1100	Incomplete	Insufficient Isolation of System-Dependent Functions
1101	Incomplete	Reliance on Runtime Component in Generated Code
1102	Incomplete	Reliance on Machine-Dependent Data Representation
1103	Incomplete	Use of Platform-Dependent Third Party Components
1104	Incomplete	Use of Unmaintained Third Party Components
1105	Incomplete	Insufficient Encapsulation of Machine-Dependent Functionality
1106	Incomplete	Insufficient Use of Symbolic Constants
1107	Incomplete	Insufficient Isolation of Symbolic Constant Definitions
1108	Incomplete	Excessive Reliance on Global Variables
1109	Incomplete	Use of Same Variable for Multiple Purposes
1110	Incomplete	Incomplete Design Documentation
1111	Incomplete	Incomplete I/O Documentation
1112	Incomplete	Incomplete Documentation of Program Execution
1113	Incomplete	Inappropriate Comment Style
1114	Incomplete	Inappropriate Whitespace Style
1115	Incomplete	Source Code Element without Standard Prologue
1116	Incomplete	Inaccurate Comments
1117	Incomplete	Callable with Insufficient Behavioral Summary
1118	Incomplete	Insufficient Documentation of Error Handling Techniques
1119	Incomplete	Excessive Use of Unconditional Branching
1120	Incomplete	Excessive Code Complexity
1121	Incomplete	Excessive McCabe Cyclomatic Complexity
1122	Incomplete	Excessive Halstead Complexity
1123	Incomplete	Excessive Use of Self-Modifying Code
1124	Incomplete	Excessively Deep Nesting
1125	Incomplete	Excessive Attack Surface
1126	Incomplete	Declaration of Variable with Unnecessarily Wide Scope
1127	Incomplete	Compilation with Insufficient Warnings or Errors
1164	Incomplete	Irrelevant Code
1173	Draft	Improper Use of Validation Framework
1174	Draft	ASP.NET Misconfiguration: Improper Model Validation
1176	Incomplete	Inefficient CPU Computation
1177	Incomplete	Use of Prohibited Code
1187	Deprecated	DEPRECATED: Use of Uninitialized Resource
1188	Incomplete	Insecure Default Initialization of Resource
1189	Draft	Improper Isolation of Shared Resources on System-on-Chip (SoC)
1190	Draft	DMA Device Enabled Too Early in Boot Phase
1191	Draft	Exposed Chip Debug and or Test Interface With Insufficient Access Control
1192	Draft	System-on-Chip (SoC) Using Components without Unique, Immutable Identifiers
1193	Draft	Power-On of Untrusted Execution Core Before Enabling Fabric Access Control
1209	Incomplete	Failure to Disable Reserved Bits
1220	Incomplete	Insufficient Granularity of Access Control
1221	Incomplete	Incorrect Register Defaults or Module Parameters
1222	Incomplete	Insufficient Granularity of Address Regions Protected by Register Locks
1223	Incomplete	Race Condition for Write-Once Attributes
1224	Incomplete	Improper Restriction of Write-Once Bit Fields
1229	Incomplete	Creation of Emergent Resource
1230	Incomplete	Exposure of Sensitive Information Through Metadata
1231	Incomplete	Improper Implementation of Lock Protection Registers
1232	Incomplete	Improper Lock Behavior After Power State Transition
1233	Incomplete	Improper Hardware Lock Protection for Security Sensitive Controls
1234	Incomplete	Hardware Internal or Debug Modes Allow Override of Locks
1235	Incomplete	Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations
1236	Incomplete	Improper Neutralization of Formula Elements in a CSV File
1239	Draft	Improper Zeroization of Hardware Register
1240	Draft	Use of a Risky Cryptographic Primitive
1241	Draft	Use of Predictable Algorithm in Random Number Generator
1242	Incomplete	Inclusion of Undocumented Features or Chicken Bits
1243	Incomplete	Exposure of Security-Sensitive Fuse Values During Debug
1244	Incomplete	Improper Authorization on Physical Debug and Test Interfaces
1245	Incomplete	Improper Finite State Machines (FSMs) in Hardware Logic
1246	Incomplete	Improper Write Handling in Limited-write Non-Volatile Memories
1247	Incomplete	Missing Protection Against Voltage and Clock Glitches
1248	Incomplete	Semiconductor Defects in Hardware Logic with Security-Sensitive Implications
1249	Incomplete	Application-Level Admin Tool with Inconsistent View of Underlying Operating System
1250	Incomplete	Improper Preservation of Consistency Between Independent Representations of Shared State
1251	Incomplete	Mirrored Regions with Different Values
1252	Incomplete	CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations
1253	Draft	Incorrect Selection of Fuse Values
1254	Draft	Incorrect Comparison Logic Granularity
1256	Incomplete	Hardware Features Enable Physical Attacks from Software
1257	Incomplete	Improper Access Control Applied to Mirrored or Aliased Memory Regions
1258	Draft	Sensitive Information Uncleared During Hardware Debug Flows
1259	Incomplete	Improper Protection of Security Identifiers
1260	Draft	Improper Handling of Overlap Between Protected Memory Ranges
1261	Draft	Improper Handling of Single Event Upsets
1262	Incomplete	Register Interface Allows Software Access to Sensitive Data or Security Settings
1263	Incomplete	Insufficient Physical Protection Mechanism
1264	Incomplete	Hardware Logic with Insecure De-Synchronization between Control and Data Channels
1265	Draft	Unintended Reentrant Invocation of Non-reentrant Code Via Nested Calls
1266	Incomplete	Improper Scrubbing of Sensitive Data from Decommissioned Device
1267	Draft	Policy Uses Obsolete Encoding
1268	Draft	Agents Included in Control Policy are not Contained in Less-Privileged Policy
1269	Incomplete	Product Released in Non-Release Configuration
1270	Incomplete	Generation of Incorrect Security Identifiers
1271	Incomplete	Missing Known Value on Reset for Registers Holding Security Settings
1272	Incomplete	Debug/Power State Transitions Leak Information
1273	Incomplete	Device Unlock Credential Sharing
1274	Incomplete	Insufficient Protections on the Volatile Memory Containing Boot Code
1275	Incomplete	Sensitive Cookie with Improper SameSite Attribute
1276	Incomplete	Hardware Block Incorrectly Connected to Larger System
1277	Incomplete	Firmware Not Updateable
1278	Incomplete	Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques
1279	Incomplete	Cryptographic Primitives used without Successful Self-Test
1280	Incomplete	Access Control Check Implemented After Asset is Accessed
1281	Incomplete	Sequence of Processor Instructions Leads to Unexpected Behavior (Halt and Catch Fire)
1282	Incomplete	Assumed-Immutable Data Stored in Writable Memory
1283	Incomplete	Mutable Attestation or Measurement Reporting Data
1284	Incomplete	Improper Validation of Specified Quantity in Input
1285	Incomplete	Improper Validation of Specified Index, Position, or Offset in Input
1286	Incomplete	Improper Validation of Syntactic Correctness of Input
1287	Incomplete	Improper Validation of Specified Type of Input
1288	Incomplete	Improper Validation of Consistency within Input
1289	Incomplete	Improper Validation of Unsafe Equivalence in Input
