671	Draft	Lack of Administrator Control over Security
672	Draft	Operation on a Resource after Expiration or Release
673	Draft	External Influence of Sphere Definition
674	Draft	Uncontrolled Recursion
675	Draft	Duplicate Operations on Resource
676	Draft	Use of Potentially Dangerous Function
681	Draft	Incorrect Conversion between Numeric Types
682	Draft	Incorrect Calculation
683	Draft	Function Call With Incorrect Order of Arguments
684	Draft	Failure to Provide Specified Functionality
685	Draft	Function Call With Incorrect Number of Arguments
686	Draft	Function Call With Incorrect Argument Type
687	Draft	Function Call With Incorrectly Specified Argument Value
688	Draft	Function Call With Incorrect Variable or Reference as Argument
691	Draft	Insufficient Control Flow Management
693	Draft	Protection Mechanism Failure
694	Incomplete	Use of Multiple Resources with Duplicate Identifier
695	Incomplete	Use of Low-Level Functionality
696	Incomplete	Incorrect Behavior Order
697	Incomplete	Insufficient Comparison
698	Incomplete	Redirect Without Exit
703	Incomplete	Failure to Handle Exceptional Conditions
704	Incomplete	Incorrect Type Conversion or Cast
705	Incomplete	Incorrect Control Flow Scoping
706	Incomplete	Use of Incorrectly-Resolved Name or Reference
707	Incomplete	Improper Enforcement of Message or Data Structure
708	Incomplete	Incorrect Ownership Assignment
710	Incomplete	Coding Standards Violation
732	Draft	Incorrect Permission Assignment for Critical Resource
733	Incomplete	Compiler Optimization Removal or Modification of Security-critical Code
749	Incomplete	Exposed Dangerous Method or Function
754	Incomplete	Improper Check for Unusual or Exceptional Conditions
755	Incomplete	Improper Handling of Exceptional Conditions
756	Incomplete	Missing Custom Error Page
757	Incomplete	Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade')
758	Incomplete	Reliance on Undefined, Unspecified, or Implementation-Defined Behavior
759	Incomplete	Use of a One-Way Hash without a Salt
760	Incomplete	Use of a One-Way Hash with a Predictable Salt
761	Incomplete	Free of Pointer not at Start of Buffer
762	Incomplete	Mismatched Memory Management Routines
763	Incomplete	Release of Invalid Pointer or Reference
764	Incomplete	Multiple Locks of a Critical Resource
765	Incomplete	Multiple Unlocks of a Critical Resource
766	Incomplete	Critical Variable Declared Public
767	Incomplete	Access to Critical Private Variable via Public Method
768	Incomplete	Incorrect Short Circuit Evaluation
770	Incomplete	Allocation of Resources Without Limits or Throttling
771	Incomplete	Missing Reference to Active Allocated Resource
772	Incomplete	Missing Release of Resource after Effective Lifetime
773	Incomplete	Missing Reference to Active File Descriptor or Handle
774	Incomplete	Allocation of File Descriptors or Handles Without Limits or Throttling
775	Incomplete	Missing Release of File Descriptor or Handle after Effective Lifetime
776	Draft	Unrestricted Recursive Entity References in DTDs ('XML Bomb')
777	Incomplete	Regular Expression without Anchors
778	Draft	Insufficient Logging
779	Draft	Logging of Excessive Data
780	Incomplete	Use of RSA Algorithm without OAEP
781	Draft	Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code
782	Draft	Exposed IOCTL with Insufficient Access Control
783	Draft	Operator Precedence Logic Error
784	Draft	Reliance on Cookies without Validation and Integrity Checking in a Security Decision
785	Incomplete	Use of Path Manipulation Function without Maximum-sized Buffer
786	Incomplete	Access of Memory Location Before Start of Buffer
787	Incomplete	Out-of-bounds Write
788	Incomplete	Access of Memory Location After End of Buffer
789	Draft	Uncontrolled Memory Allocation
790	Incomplete	Improper Filtering of Special Elements
791	Incomplete	Incomplete Filtering of Special Elements
792	Incomplete	Incomplete Filtering of One or More Instances of Special Elements
793	Incomplete	Only Filtering One Instance of a Special Element
794	Incomplete	Incomplete Filtering of Multiple Instances of Special Elements
795	Incomplete	Only Filtering Special Elements at a Specified Location
796	Incomplete	Only Filtering Special Elements Relative to a Marker
797	Incomplete	Only Filtering Special Elements at an Absolute Position
798	Incomplete	Use of Hard-coded Credentials
799	Incomplete	Improper Control of Interaction Frequency
804	Incomplete	Guessable CAPTCHA
805	Incomplete	Buffer Access with Incorrect Length Value
806	Incomplete	Buffer Access Using Size of Source Buffer
807	Incomplete	Reliance on Untrusted Inputs in a Security Decision
