495	Draft	Private Data Structure Returned From A Public Method	1	Allowed
496	Incomplete	Public Data Assigned to Private Array-Typed Field	1	Allowed
497	Incomplete	Exposure of Sensitive System Information to an Unauthorized Control Sphere	1	Allowed
498	Draft	Cloneable Class Containing Sensitive Information	1	Allowed
499	Draft	Serializable Class Containing Sensitive Data	1	Allowed
500	Draft	Public Static Field Not Marked Final	1	Allowed
501	Draft	Trust Boundary Violation	1	Allowed
502	Draft	Deserialization of Untrusted Data	1	Allowed
506	Incomplete	Embedded Malicious Code	1	Allowed-with-Review
507	Incomplete	Trojan Horse	1	Allowed
508	Incomplete	Non-Replicating Malicious Code	1	Allowed
509	Incomplete	Replicating Malicious Code (Virus or Worm)	1	Allowed
510	Incomplete	Trapdoor	1	Allowed
511	Incomplete	Logic/Time Bomb	1	Allowed
512	Incomplete	Spyware	1	Allowed
514	Incomplete	Covert Channel	1	Allowed-with-Review
515	Incomplete	Covert Storage Channel	1	Allowed
516	Deprecated	DEPRECATED: Covert Timing Channel	1	Prohibited
520	Incomplete	.NET Misconfiguration: Use of Impersonation	1	Allowed
521	Draft	Weak Password Requirements	1	Allowed
522	Incomplete	Insufficiently Protected Credentials	1	Allowed-with-Review
523	Incomplete	Unprotected Transport of Credentials	1	Allowed
524	Incomplete	Use of Cache Containing Sensitive Information	1	Allowed
525	Incomplete	Use of Web Browser Cache Containing Sensitive Information	1	Allowed
526	Incomplete	Cleartext Storage of Sensitive Information in an Environment Variable	1	Allowed
527	Incomplete	Exposure of Version-Control Repository to an Unauthorized Control Sphere	1	Allowed
528	Draft	Exposure of Core Dump File to an Unauthorized Control Sphere	1	Allowed
529	Incomplete	Exposure of Access Control List Files to an Unauthorized Control Sphere	1	Allowed
530	Incomplete	Exposure of Backup File to an Unauthorized Control Sphere	1	Allowed
531	Incomplete	Inclusion of Sensitive Information in Test Code	1	Allowed
532	Incomplete	Insertion of Sensitive Information into Log File	1	Allowed
533	Deprecated	DEPRECATED: Information Exposure Through Server Log Files	1	Prohibited
534	Deprecated	DEPRECATED: Information Exposure Through Debug Log Files	1	Prohibited
535	Incomplete	Exposure of Information Through Shell Error Message	1	Allowed
536	Incomplete	Servlet Runtime Error Message Containing Sensitive Information	1	Allowed
537	Incomplete	Java Runtime Error Message Containing Sensitive Information	1	Allowed
538	Draft	Insertion of Sensitive Information into Externally-Accessible File or Directory	1	Allowed
539	Incomplete	Use of Persistent Cookies Containing Sensitive Information	1	Allowed
540	Incomplete	Inclusion of Sensitive Information in Source Code	1	Allowed
541	Incomplete	Inclusion of Sensitive Information in an Include File	1	Allowed
542	Deprecated	DEPRECATED: Information Exposure Through Cleanup Log Files	1	Prohibited
543	Incomplete	Use of Singleton Pattern Without Synchronization in a Multithreaded Context	1	Allowed
544	Draft	Missing Standardized Error Handling Mechanism	1	Allowed
545	Deprecated	DEPRECATED: Use of Dynamic Class Loading	1	Prohibited
546	Draft	Suspicious Comment	1	Allowed
547	Draft	Use of Hard-coded, Security-relevant Constants	1	Allowed
548	Draft	Exposure of Information Through Directory Listing	1	Allowed
549	Draft	Missing Password Field Masking	1	Allowed
550	Incomplete	Server-generated Error Message Containing Sensitive Information	1	Allowed
551	Incomplete	Incorrect Behavior Order: Authorization Before Parsing and Canonicalization	1	Allowed
552	Draft	Files or Directories Accessible to External Parties	1	Allowed
553	Incomplete	Command Shell in Externally Accessible Directory	1	Allowed
554	Draft	ASP.NET Misconfiguration: Not Using Input Validation Framework	1	Allowed
555	Draft	J2EE Misconfiguration: Plaintext Password in Configuration File	1	Allowed
556	Incomplete	ASP.NET Misconfiguration: Use of Identity Impersonation	1	Allowed
558	Draft	Use of getlogin() in Multithreaded Application	1	Allowed
560	Draft	Use of umask() with chmod-style Argument	1	Allowed
561	Draft	Dead Code	1	Allowed
562	Draft	Return of Stack Variable Address	1	Allowed
563	Draft	Assignment to Variable without Use	1	Allowed
564	Incomplete	SQL Injection: Hibernate	1	Allowed
565	Incomplete	Reliance on Cookies without Validation and Integrity Checking	1	Allowed
566	Incomplete	Authorization Bypass Through User-Controlled SQL Primary Key	1	Allowed
567	Draft	Unsynchronized Access to Shared Data in a Multithreaded Context	1	Allowed
568	Draft	finalize() Method Without super.finalize()	1	Allowed
570	Draft	Expression is Always False	1	Allowed
571	Draft	Expression is Always True	1	Allowed
572	Draft	Call to Thread run() instead of start()	1	Allowed
573	Draft	Improper Following of Specification by Caller	1	Allowed-with-Review
574	Draft	EJB Bad Practices: Use of Synchronization Primitives	1	Allowed
575	Draft	EJB Bad Practices: Use of AWT Swing	1	Allowed
576	Draft	EJB Bad Practices: Use of Java I/O	1	Allowed
577	Draft	EJB Bad Practices: Use of Sockets	1	Allowed
578	Draft	EJB Bad Practices: Use of Class Loader	1	Allowed
579	Draft	J2EE Bad Practices: Non-serializable Object Stored in Session	1	Allowed
580	Draft	clone() Method Without super.clone()	1	Allowed
581	Draft	Object Model Violation: Just One of Equals and Hashcode Defined	1	Allowed
582	Draft	Array Declared Public, Final, and Static	1	Allowed
583	Incomplete	finalize() Method Declared Public	1	Allowed
584	Draft	Return Inside Finally Block	1	Allowed
585	Draft	Empty Synchronized Block	1	Allowed
586	Draft	Explicit Call to Finalize()	1	Allowed
587	Draft	Assignment of a Fixed Address to a Pointer	1	Allowed
588	Incomplete	Attempt to Access Child of a Non-structure Pointer	1	Allowed
589	Incomplete	Call to Non-ubiquitous API	1	Allowed
590	Incomplete	Free of Memory not on the Heap	1	Allowed
591	Draft	Sensitive Data Storage in Improperly Locked Memory	1	Allowed
592	Deprecated	DEPRECATED: Authentication Bypass Issues	1	Prohibited
593	Draft	Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created	1	Allowed
594	Incomplete	J2EE Framework: Saving Unserializable Objects to Disk	1	Allowed
595	Incomplete	Comparison of Object References Instead of Object Contents	1	Allowed
596	Deprecated	DEPRECATED: Incorrect Semantic Object Comparison	1	Prohibited
597	Draft	Use of Wrong Operator in String Comparison	1	Allowed
598	Draft	Use of GET Request Method With Sensitive Query Strings	1	Allowed
599	Incomplete	Missing Validation of OpenSSL Certificate	1	Allowed
600	Draft	Uncaught Exception in Servlet 	1	Allowed
601	Draft	URL Redirection to Untrusted Site ('Open Redirect')	1	Allowed
602	Draft	Client-Side Enforcement of Server-Side Security	1	Allowed-with-Review
603	Draft	Use of Client-Side Authentication	1	Allowed
605	Draft	Multiple Binds to the Same Port	1	Allowed
606	Draft	Unchecked Input for Loop Condition	1	Allowed
607	Draft	Public Static Final Field References Mutable Object	1	Allowed
608	Draft	Struts: Non-private Field in ActionForm Class	1	Allowed
609	Draft	Double-Checked Locking	1	Allowed
610	Draft	Externally Controlled Reference to a Resource in Another Sphere	1	Discouraged
611	Draft	Improper Restriction of XML External Entity Reference	1	Allowed
612	Draft	Improper Authorization of Index Containing Sensitive Information	1	Allowed
613	Incomplete	Insufficient Session Expiration	1	Allowed
614	Draft	Sensitive Cookie in HTTPS Session Without 'Secure' Attribute	1	Allowed
615	Incomplete	Inclusion of Sensitive Information in Source Code Comments	1	Allowed
616	Incomplete	Incomplete Identification of Uploaded File Variables (PHP)	1	Allowed
617	Draft	Reachable Assertion	1	Allowed
618	Incomplete	Exposed Unsafe ActiveX Method	1	Allowed
619	Incomplete	Dangling Database Cursor ('Cursor Injection')	1	Allowed
620	Draft	Unverified Password Change	1	Allowed
621	Incomplete	Variable Extraction Error	1	Allowed
622	Draft	Improper Validation of Function Hook Arguments	1	Allowed
623	Draft	Unsafe ActiveX Control Marked Safe For Scripting	1	Allowed
624	Incomplete	Executable Regular Expression Error	1	Allowed
625	Draft	Permissive Regular Expression	1	Allowed
626	Draft	Null Byte Interaction Error (Poison Null Byte)	1	Allowed
627	Incomplete	Dynamic Variable Evaluation	1	Allowed
628	Draft	Function Call with Incorrectly Specified Arguments	1	Allowed
636	Draft	Not Failing Securely ('Failing Open')	1	Allowed-with-Review
637	Draft	Unnecessary Complexity in Protection Mechanism (Not Using 'Economy of Mechanism')	1	Allowed-with-Review
638	Draft	Not Using Complete Mediation	1	Allowed-with-Review
639	Incomplete	Authorization Bypass Through User-Controlled Key	1	Allowed
640	Incomplete	Weak Password Recovery Mechanism for Forgotten Password	1	Allowed-with-Review
641	Incomplete	Improper Restriction of Names for Files and Other Resources	1	Allowed
642	Draft	External Control of Critical State Data	1	Allowed-with-Review
643	Incomplete	Improper Neutralization of Data within XPath Expressions ('XPath Injection')	1	Allowed
644	Incomplete	Improper Neutralization of HTTP Headers for Scripting Syntax	1	Allowed
645	Incomplete	Overly Restrictive Account Lockout Mechanism	1	Allowed
646	Incomplete	Reliance on File Name or Extension of Externally-Supplied File	1	Allowed
647	Incomplete	Use of Non-Canonical URL Paths for Authorization Decisions	1	Allowed
648	Incomplete	Incorrect Use of Privileged APIs	1	Allowed
649	Incomplete	Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking	1	Allowed
650	Incomplete	Trusting HTTP Permission Methods on the Server Side	1	Allowed
651	Incomplete	Exposure of WSDL File Containing Sensitive Information	1	Allowed
652	Incomplete	Improper Neutralization of Data within XQuery Expressions ('XQuery Injection')	1	Allowed
653	Draft	Improper Isolation or Compartmentalization	1	Allowed
654	Draft	Reliance on a Single Factor in a Security Decision	1	Allowed
655	Draft	Insufficient Psychological Acceptability	1	Allowed-with-Review
656	Draft	Reliance on Security Through Obscurity	1	Allowed-with-Review
657	Draft	Violation of Secure Design Principles	1	Discouraged
662	Draft	Improper Synchronization	1	Discouraged
663	Draft	Use of a Non-reentrant Function in a Concurrent Context	1	Allowed
664	Draft	Improper Control of a Resource Through its Lifetime	1	Discouraged
665	Draft	Improper Initialization	1	Discouraged
666	Draft	Operation on Resource in Wrong Phase of Lifetime	1	Discouraged
667	Draft	Improper Locking	1	Allowed-with-Review
668	Draft	Exposure of Resource to Wrong Sphere	1	Discouraged
669	Draft	Incorrect Resource Transfer Between Spheres	1	Allowed-with-Review
670	Draft	Always-Incorrect Control Flow Implementation	1	Allowed-with-Review
671	Draft	Lack of Administrator Control over Security	1	Allowed-with-Review
672	Draft	Operation on a Resource after Expiration or Release	1	Allowed-with-Review
673	Draft	External Influence of Sphere Definition	1	Allowed-with-Review
674	Draft	Uncontrolled Recursion	1	Allowed-with-Review
675	Draft	Multiple Operations on Resource in Single-Operation Context	1	Allowed-with-Review
676	Draft	Use of Potentially Dangerous Function	1	Allowed
680	Draft	Integer Overflow to Buffer Overflow	1	Discouraged
681	Draft	Incorrect Conversion between Numeric Types	1	Allowed
682	Draft	Incorrect Calculation	1	Discouraged
683	Draft	Function Call With Incorrect Order of Arguments	1	Allowed
684	Draft	Incorrect Provision of Specified Functionality	1	Allowed-with-Review
685	Draft	Function Call With Incorrect Number of Arguments	1	Allowed
686	Draft	Function Call With Incorrect Argument Type	1	Allowed
687	Draft	Function Call With Incorrectly Specified Argument Value	1	Allowed
688	Draft	Function Call With Incorrect Variable or Reference as Argument	1	Allowed
689	Draft	Permission Race Condition During Resource Copy	1	Allowed
690	Draft	Unchecked Return Value to NULL Pointer Dereference	1	Discouraged
691	Draft	Insufficient Control Flow Management	1	Discouraged
692	Draft	Incomplete Denylist to Cross-Site Scripting	1	Discouraged
693	Draft	Protection Mechanism Failure	1	Discouraged
694	Incomplete	Use of Multiple Resources with Duplicate Identifier	1	Allowed
695	Incomplete	Use of Low-Level Functionality	1	Allowed
696	Incomplete	Incorrect Behavior Order	1	Allowed-with-Review
697	Incomplete	Incorrect Comparison	1	Discouraged
698	Incomplete	Execution After Redirect (EAR)	1	Allowed
703	Incomplete	Improper Check or Handling of Exceptional Conditions	1	Discouraged
704	Incomplete	Incorrect Type Conversion or Cast	1	Allowed-with-Review
705	Incomplete	Incorrect Control Flow Scoping	1	Allowed-with-Review
706	Incomplete	Use of Incorrectly-Resolved Name or Reference	1	Allowed-with-Review
707	Incomplete	Improper Neutralization	1	Discouraged
708	Incomplete	Incorrect Ownership Assignment	1	Allowed
710	Incomplete	Improper Adherence to Coding Standards	1	Discouraged
732	Draft	Incorrect Permission Assignment for Critical Resource	1	Allowed-with-Review
733	Incomplete	Compiler Optimization Removal or Modification of Security-critical Code	1	Allowed
749	Incomplete	Exposed Dangerous Method or Function	1	Allowed
754	Incomplete	Improper Check for Unusual or Exceptional Conditions	1	Allowed-with-Review
755	Incomplete	Improper Handling of Exceptional Conditions	1	Discouraged
756	Incomplete	Missing Custom Error Page	1	Allowed
757	Incomplete	Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade')	1	Allowed
758	Incomplete	Reliance on Undefined, Unspecified, or Implementation-Defined Behavior	1	Allowed-with-Review
759	Incomplete	Use of a One-Way Hash without a Salt	1	Allowed
760	Incomplete	Use of a One-Way Hash with a Predictable Salt	1	Allowed
761	Incomplete	Free of Pointer not at Start of Buffer	1	Allowed
762	Incomplete	Mismatched Memory Management Routines	1	Allowed
763	Incomplete	Release of Invalid Pointer or Reference	1	Allowed
764	Incomplete	Multiple Locks of a Critical Resource	1	Allowed
765	Incomplete	Multiple Unlocks of a Critical Resource	1	Allowed
766	Incomplete	Critical Data Element Declared Public	1	Allowed
767	Incomplete	Access to Critical Private Variable via Public Method	1	Allowed
768	Incomplete	Incorrect Short Circuit Evaluation	1	Allowed
769	Deprecated	DEPRECATED: Uncontrolled File Descriptor Consumption	1	Prohibited
770	Incomplete	Allocation of Resources Without Limits or Throttling	1	Allowed
771	Incomplete	Missing Reference to Active Allocated Resource	1	Allowed
772	Draft	Missing Release of Resource after Effective Lifetime	1	Allowed
773	Incomplete	Missing Reference to Active File Descriptor or Handle	1	Allowed
774	Incomplete	Allocation of File Descriptors or Handles Without Limits or Throttling	1	Allowed
775	Incomplete	Missing Release of File Descriptor or Handle after Effective Lifetime	1	Allowed
776	Draft	Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion')	1	Allowed
777	Incomplete	Regular Expression without Anchors	1	Allowed
778	Draft	Insufficient Logging	1	Allowed
779	Draft	Logging of Excessive Data	1	Allowed
780	Incomplete	Use of RSA Algorithm without OAEP	1	Allowed
781	Draft	Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code	1	Allowed
782	Draft	Exposed IOCTL with Insufficient Access Control	1	Allowed
783	Draft	Operator Precedence Logic Error	1	Allowed
784	Draft	Reliance on Cookies without Validation and Integrity Checking in a Security Decision	1	Allowed
785	Incomplete	Use of Path Manipulation Function without Maximum-sized Buffer	1	Allowed
786	Incomplete	Access of Memory Location Before Start of Buffer	1	Discouraged
787	Draft	Out-of-bounds Write	1	Allowed
788	Incomplete	Access of Memory Location After End of Buffer	1	Discouraged
789	Draft	Memory Allocation with Excessive Size Value	1	Allowed
790	Incomplete	Improper Filtering of Special Elements	1	Allowed-with-Review
791	Incomplete	Incomplete Filtering of Special Elements	1	Allowed
792	Incomplete	Incomplete Filtering of One or More Instances of Special Elements	1	Allowed
793	Incomplete	Only Filtering One Instance of a Special Element	1	Allowed
794	Incomplete	Incomplete Filtering of Multiple Instances of Special Elements	1	Allowed
795	Incomplete	Only Filtering Special Elements at a Specified Location	1	Allowed
796	Incomplete	Only Filtering Special Elements Relative to a Marker	1	Allowed
797	Incomplete	Only Filtering Special Elements at an Absolute Position	1	Allowed
798	Draft	Use of Hard-coded Credentials	1	Allowed
799	Incomplete	Improper Control of Interaction Frequency	1	Allowed-with-Review
804	Incomplete	Guessable CAPTCHA	1	Allowed
805	Incomplete	Buffer Access with Incorrect Length Value	1	Allowed
806	Incomplete	Buffer Access Using Size of Source Buffer	1	Allowed
807	Incomplete	Reliance on Untrusted Inputs in a Security Decision	1	Allowed
820	Incomplete	Missing Synchronization	1	Allowed
821	Incomplete	Incorrect Synchronization	1	Allowed
822	Incomplete	Untrusted Pointer Dereference	1	Allowed
823	Incomplete	Use of Out-of-range Pointer Offset	1	Allowed
824	Incomplete	Access of Uninitialized Pointer	1	Allowed
825	Incomplete	Expired Pointer Dereference	1	Allowed
826	Incomplete	Premature Release of Resource During Expected Lifetime	1	Allowed
827	Incomplete	Improper Control of Document Type Definition	1	Allowed
828	Incomplete	Signal Handler with Functionality that is not Asynchronous-Safe	1	Allowed
829	Incomplete	Inclusion of Functionality from Untrusted Control Sphere	1	Allowed
830	Incomplete	Inclusion of Web Functionality from an Untrusted Source	1	Allowed
831	Incomplete	Signal Handler Function Associated with Multiple Signals	1	Allowed
832	Incomplete	Unlock of a Resource that is not Locked	1	Allowed
833	Incomplete	Deadlock	1	Allowed
834	Incomplete	Excessive Iteration	1	Discouraged
835	Incomplete	Loop with Unreachable Exit Condition ('Infinite Loop')	1	Allowed
836	Incomplete	Use of Password Hash Instead of Password for Authentication	1	Allowed
837	Incomplete	Improper Enforcement of a Single, Unique Action	1	Allowed
838	Incomplete	Inappropriate Encoding for Output Context	1	Allowed
839	Incomplete	Numeric Range Comparison Without Minimum Check	1	Allowed
841	Incomplete	Improper Enforcement of Behavioral Workflow	1	Allowed
842	Incomplete	Placement of User into Incorrect Group	1	Allowed
843	Incomplete	Access of Resource Using Incompatible Type ('Type Confusion')	1	Allowed
862	Incomplete	Missing Authorization	1	Allowed-with-Review
863	Incomplete	Incorrect Authorization	1	Allowed-with-Review
908	Incomplete	Use of Uninitialized Resource	1	Allowed
909	Incomplete	Missing Initialization of Resource	1	Allowed-with-Review
910	Incomplete	Use of Expired File Descriptor	1	Allowed
911	Incomplete	Improper Update of Reference Count	1	Allowed
912	Incomplete	Hidden Functionality	1	Allowed-with-Review
913	Incomplete	Improper Control of Dynamically-Managed Code Resources	1	Allowed-with-Review
914	Incomplete	Improper Control of Dynamically-Identified Variables	1	Allowed
915	Incomplete	Improperly Controlled Modification of Dynamically-Determined Object Attributes	1	Allowed
916	Incomplete	Use of Password Hash With Insufficient Computational Effort	1	Allowed
917	Incomplete	Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection')	1	Allowed
918	Incomplete	Server-Side Request Forgery (SSRF)	1	Allowed
920	Incomplete	Improper Restriction of Power Consumption	1	Allowed
921	Incomplete	Storage of Sensitive Data in a Mechanism without Access Control	1	Allowed
922	Incomplete	Insecure Storage of Sensitive Information	1	Allowed-with-Review
923	Incomplete	Improper Restriction of Communication Channel to Intended Endpoints	1	Allowed-with-Review
924	Incomplete	Improper Enforcement of Message Integrity During Transmission in a Communication Channel	1	Allowed
925	Incomplete	Improper Verification of Intent by Broadcast Receiver	1	Allowed
926	Incomplete	Improper Export of Android Application Components	1	Allowed
927	Incomplete	Use of Implicit Intent for Sensitive Communication	1	Allowed
939	Incomplete	Improper Authorization in Handler for Custom URL Scheme	1	Allowed
940	Incomplete	Improper Verification of Source of a Communication Channel	1	Allowed
941	Incomplete	Incorrectly Specified Destination in a Communication Channel	1	Allowed
942	Incomplete	Permissive Cross-domain Policy with Untrusted Domains	1	Allowed
943	Incomplete	Improper Neutralization of Special Elements in Data Query Logic	1	Allowed-with-Review
1004	Incomplete	Sensitive Cookie Without 'HttpOnly' Flag	1	Allowed
1007	Incomplete	Insufficient Visual Distinction of Homoglyphs Presented to User	1	Allowed
1021	Incomplete	Improper Restriction of Rendered UI Layers or Frames	1	Allowed
1022	Incomplete	Use of Web Link to Untrusted Target with window.opener Access	1	Allowed
1023	Incomplete	Incomplete Comparison with Missing Factors	1	Allowed-with-Review
1024	Incomplete	Comparison of Incompatible Types	1	Allowed
1025	Incomplete	Comparison Using Wrong Factors	1	Allowed
1037	Incomplete	Processor Optimization Removal or Modification of Security-critical Code	1	Allowed
1038	Draft	Insecure Automated Optimizations	1	Allowed-with-Review
1039	Incomplete	Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations	1	Allowed-with-Review
1041	Incomplete	Use of Redundant Code	1	Prohibited
1042	Incomplete	Static Member Data Element outside of a Singleton Class Element	1	Prohibited
1043	Incomplete	Data Element Aggregating an Excessively Large Number of Non-Primitive Elements	1	Prohibited
1044	Incomplete	Architecture with Number of Horizontal Layers Outside of Expected Range	1	Prohibited
1045	Incomplete	Parent Class with a Virtual Destructor and a Child Class without a Virtual Destructor	1	Allowed
1046	Incomplete	Creation of Immutable Text Using String Concatenation	1	Allowed
1047	Incomplete	Modules with Circular Dependencies	1	Prohibited
1048	Incomplete	Invokable Control Element with Large Number of Outward Calls	1	Prohibited
1049	Incomplete	Excessive Data Query Operations in a Large Data Table	1	Allowed
1050	Incomplete	Excessive Platform Resource Consumption within a Loop	1	Allowed
1051	Incomplete	Initialization with Hard-Coded Network Resource Configuration Data	1	Prohibited
1052	Incomplete	Excessive Use of Hard-Coded Literals in Initialization	1	Allowed
1053	Incomplete	Missing Documentation for Design	1	Prohibited
1054	Incomplete	Invocation of a Control Element at an Unnecessarily Deep Horizontal Layer	1	Prohibited
1055	Incomplete	Multiple Inheritance from Concrete Classes	1	Prohibited
1056	Incomplete	Invokable Control Element with Variadic Parameters	1	Prohibited
1057	Incomplete	Data Access Operations Outside of Expected Data Manager Component	1	Prohibited
1058	Incomplete	Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element	1	Allowed
1059	Incomplete	Insufficient Technical Documentation	1	Prohibited
1060	Incomplete	Excessive Number of Inefficient Server-Side Data Accesses	1	Prohibited
1061	Incomplete	Insufficient Encapsulation	1	Allowed-with-Review
1062	Incomplete	Parent Class with References to Child Class	1	Prohibited
1063	Incomplete	Creation of Class Instance within a Static Code Block	1	Prohibited
1064	Incomplete	Invokable Control Element with Signature Containing an Excessive Number of Parameters	1	Prohibited
1065	Incomplete	Runtime Resource Management Control Element in a Component Built to Run on Application Servers	1	Prohibited
1066	Incomplete	Missing Serialization Control Element	1	Prohibited
1067	Incomplete	Excessive Execution of Sequential Searches of Data Resource	1	Allowed
1068	Incomplete	Inconsistency Between Implementation and Documented Design	1	Prohibited
1069	Incomplete	Empty Exception Block	1	Prohibited
1070	Incomplete	Serializable Data Element Containing non-Serializable Item Elements	1	Prohibited
1071	Incomplete	Empty Code Block	1	Allowed
1072	Incomplete	Data Resource Access without Use of Connection Pooling	1	Prohibited
1073	Incomplete	Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses	1	Prohibited
1074	Incomplete	Class with Excessively Deep Inheritance	1	Prohibited
1075	Incomplete	Unconditional Control Flow Transfer outside of Switch Block	1	Allowed
1076	Incomplete	Insufficient Adherence to Expected Conventions	1	Prohibited
1077	Incomplete	Floating Point Comparison with Incorrect Operator	1	Allowed
1078	Incomplete	Inappropriate Source Code Style or Formatting	1	Prohibited
1079	Incomplete	Parent Class without Virtual Destructor Method	1	Allowed
1080	Incomplete	Source Code File with Excessive Number of Lines of Code	1	Prohibited
1082	Incomplete	Class Instance Self Destruction Control Element	1	Prohibited
1083	Incomplete	Data Access from Outside Expected Data Manager Component	1	Prohibited
1084	Incomplete	Invokable Control Element with Excessive File or Data Access Operations	1	Prohibited
1085	Incomplete	Invokable Control Element with Excessive Volume of Commented-out Code	1	Prohibited
1086	Incomplete	Class with Excessive Number of Child Classes	1	Prohibited
1087	Incomplete	Class with Virtual Method without a Virtual Destructor	1	Allowed
1088	Incomplete	Synchronous Access of Remote Resource without Timeout	1	Allowed
1089	Incomplete	Large Data Table with Excessive Number of Indices	1	Allowed
1090	Incomplete	Method Containing Access of a Member Element from Another Class	1	Prohibited
1091	Incomplete	Use of Object without Invoking Destructor Method	1	Allowed
1092	Incomplete	Use of Same Invokable Control Element in Multiple Architectural Layers	1	Prohibited
1093	Incomplete	Excessively Complex Data Representation	1	Allowed-with-Review
1094	Incomplete	Excessive Index Range Scan for a Data Resource	1	Prohibited
1095	Incomplete	Loop Condition Value Update within the Loop	1	Prohibited
1096	Incomplete	Singleton Class Instance Creation without Proper Locking or Synchronization	1	Allowed
1097	Incomplete	Persistent Storable Data Element without Associated Comparison Control Element	1	Prohibited
1098	Incomplete	Data Element containing Pointer Item without Proper Copy Control Element	1	Allowed
1099	Incomplete	Inconsistent Naming Conventions for Identifiers	1	Prohibited
1100	Incomplete	Insufficient Isolation of System-Dependent Functions	1	Allowed
1101	Incomplete	Reliance on Runtime Component in Generated Code	1	Prohibited
1102	Incomplete	Reliance on Machine-Dependent Data Representation	1	Allowed
1103	Incomplete	Use of Platform-Dependent Third Party Components	1	Prohibited
1104	Incomplete	Use of Unmaintained Third Party Components	1	Allowed
1105	Incomplete	Insufficient Encapsulation of Machine-Dependent Functionality	1	Prohibited
1106	Incomplete	Insufficient Use of Symbolic Constants	1	Prohibited
1107	Incomplete	Insufficient Isolation of Symbolic Constant Definitions	1	Prohibited
1108	Incomplete	Excessive Reliance on Global Variables	1	Allowed
1109	Incomplete	Use of Same Variable for Multiple Purposes	1	Prohibited
1110	Incomplete	Incomplete Design Documentation	1	Prohibited
1111	Incomplete	Incomplete I/O Documentation	1	Prohibited
1112	Incomplete	Incomplete Documentation of Program Execution	1	Prohibited
1113	Incomplete	Inappropriate Comment Style	1	Prohibited
1114	Incomplete	Inappropriate Whitespace Style	1	Prohibited
1115	Incomplete	Source Code Element without Standard Prologue	1	Prohibited
1116	Incomplete	Inaccurate Comments	1	Allowed
1117	Incomplete	Callable with Insufficient Behavioral Summary	1	Prohibited
1118	Incomplete	Insufficient Documentation of Error Handling Techniques	1	Prohibited
1119	Incomplete	Excessive Use of Unconditional Branching	1	Prohibited
1120	Incomplete	Excessive Code Complexity	1	Allowed-with-Review
1121	Incomplete	Excessive McCabe Cyclomatic Complexity	1	Prohibited
1122	Incomplete	Excessive Halstead Complexity	1	Prohibited
1123	Incomplete	Excessive Use of Self-Modifying Code	1	Allowed
1124	Incomplete	Excessively Deep Nesting	1	Prohibited
1125	Incomplete	Excessive Attack Surface	1	Prohibited
1126	Incomplete	Declaration of Variable with Unnecessarily Wide Scope	1	Allowed
1127	Incomplete	Compilation with Insufficient Warnings or Errors	1	Allowed
1164	Incomplete	Irrelevant Code	1	Allowed-with-Review
1173	Draft	Improper Use of Validation Framework	1	Allowed
1174	Draft	ASP.NET Misconfiguration: Improper Model Validation	1	Allowed
1176	Incomplete	Inefficient CPU Computation	1	Allowed-with-Review
1177	Incomplete	Use of Prohibited Code	1	Allowed-with-Review
1187	Deprecated	DEPRECATED: Use of Uninitialized Resource	1	Prohibited
1188	Incomplete	Initialization of a Resource with an Insecure Default	1	Allowed
1189	Stable	Improper Isolation of Shared Resources on System-on-a-Chip (SoC)	1	Allowed
1190	Draft	DMA Device Enabled Too Early in Boot Phase	1	Allowed
1191	Stable	On-Chip Debug and Test Interface With Improper Access Control	1	Allowed
1192	Draft	Improper Identifier for IP Block used in System-On-Chip (SOC)	1	Allowed
1193	Draft	Power-On of Untrusted Execution Core Before Enabling Fabric Access Control	1	Allowed
1204	Incomplete	Generation of Weak Initialization Vector (IV)	1	Allowed
1209	Incomplete	Failure to Disable Reserved Bits	1	Allowed
1220	Incomplete	Insufficient Granularity of Access Control	1	Allowed
1221	Incomplete	Incorrect Register Defaults or Module Parameters	1	Allowed
1222	Incomplete	Insufficient Granularity of Address Regions Protected by Register Locks	1	Allowed
1223	Incomplete	Race Condition for Write-Once Attributes	1	Allowed
1224	Incomplete	Improper Restriction of Write-Once Bit Fields	1	Allowed
1229	Incomplete	Creation of Emergent Resource	1	Allowed-with-Review
1230	Incomplete	Exposure of Sensitive Information Through Metadata	1	Allowed
1231	Stable	Improper Prevention of Lock Bit Modification	1	Allowed
1232	Incomplete	Improper Lock Behavior After Power State Transition	1	Allowed
1233	Stable	Security-Sensitive Hardware Controls with Missing Lock Bit Protection	1	Allowed
1234	Incomplete	Hardware Internal or Debug Modes Allow Override of Locks	1	Allowed
1235	Incomplete	Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations	1	Allowed
1236	Incomplete	Improper Neutralization of Formula Elements in a CSV File	1	Allowed
1239	Draft	Improper Zeroization of Hardware Register	1	Allowed
